40.79767063,-73.92899475,0
40.81570677,-73.93382036,3
40.79111097,-73.93581401,80
40.87479171,-73.91916138,2
40.7959911,-73.92923523,6
40.80913506,-73.96854368,4
40.81620975,-73.93380157,2
40.86808515,-73.91169379,2
40.81700209,-73.93379369,11
40.82368503,-73.95953351,2
40.83717045,-73.93388818,23
40.85765761,-73.93941945,0
40.86925833,-73.93225885,46
40.81808635,-73.96203105,70
40.84590091,-73.94643548,10
40.82267045,-73.93413144,56
40.81951092,-73.93383059,5
40.82484306,-73.93434551,182
40.80553196,-73.93165341,3
40.79975915,-73.92890002,1
40.80104104,-73.929034,9
40.79829438,-73.92896653,4
40.84326541,-73.93061081,50
40.85712287,-73.92155064,0
40.86006707,-73.92115855,15
40.86451222,-73.91496819,2
40.86072236,-73.91794876,1
40.85947506,-73.9188498,30
40.86243278,-73.9161661,0
40.86294097,-73.91565283,1
40.86313202,-73.91547898,1
40.78162556,-73.98802825,5
40.83672071,-73.94929176,8
40.77767809,-73.94253339,0
40.78270856,-73.94362394,12
40.77984775,-73.94347067,11
40.78591972,-73.93924417,5
40.78712785,-73.93816723,1
40.78488965,-73.94051392,1
40.78644622,-73.93877658,0
40.78534367,-73.93975306,1
40.78858475,-73.93742096,63
40.78778988,-73.93777906,1
40.82888997,-73.93462666,23
40.78661718,-73.98460928,13
40.77395744,-73.99609233,12
40.80692012,-73.93296809,10
40.82821066,-73.93461167,14
40.79371141,-73.97962157,0
40.79702712,-73.97728594,26
40.77305094,-73.94438093,0
40.77241461,-73.9450237,0
40.77016048,-73.94745776,194
40.80471115,-73.97180642,3
40.77428082,-73.9432567,4
40.77637187,-73.94197318,28
40.7658176,-74.00212738,1
40.77112974,-73.99536242,7
40.82750307,-73.93448607,25
40.76858489,-74.00134189,6
40.70151022,-74.01102384,7
40.70291706,-74.00767011,1
40.70188863,-74.00940481,0
40.71856499,-74.01673267,24
40.74452739,-74.0087973,7
40.74787578,-74.01136778,10
40.74584804,-74.01149378,24
40.75077212,-74.0108591,9
40.75237161,-74.00932449,18
40.75473369,-74.00728221,79
40.75277915,-73.95715715,0
40.73012748,-74.01414256,240
40.73625626,-74.01063839,4
40.73344507,-74.01072376,1
40.76452438,-73.95234905,3
40.76514332,-73.95178947,0
40.73828366,-74.01106824,14
40.73922183,-74.01138779,4
40.74070524,-74.01113173,0
40.74252321,-74.00916064,11
40.70430385,-74.01753103,4
40.71511013,-74.01736525,7
40.70968602,-74.01845176,5
40.76221876,-74.00183878,4
40.76371155,-74.00370745,1
40.76381264,-74.00088531,2
40.7244404,-73.97209619,10
40.72673516,-73.97162088,26
40.75950968,-74.00678437,2
40.76099379,-74.00273577,4
40.72261557,-73.97252929,5
40.71489124,-73.97500296,0
40.71593415,-73.97455282,16
40.71251973,-73.9761126,8
40.71053035,-73.9781062,0
40.71368999,-73.97556712,2
40.76826294,-73.94910071,7
40.76763865,-73.94956097,9
40.76949138,-73.94806903,8
40.76889439,-73.94862874,8
40.76702246,-73.95007372,119
40.76643216,-73.9506388,9
40.76572797,-73.94495229,0
40.76872833,-73.94226016,0
40.75167717,-73.96476622,0
40.75038697,-73.9658996,2
40.75460845,-73.96210172,2
40.75505642,-73.96146194,2
40.75221454,-73.96424881,63
40.71853299,-73.97362151,7
40.7188806,-73.97348465,25
40.75672464,-74.00585103,1
40.72298397,-74.0122537,9
40.70493855,-74.00439416,4
40.70890451,-73.99633654,1
40.70914426,-73.98830616,12
40.72481459,-74.0118813,69
40.73934698,-73.97263123,0
40.73702824,-73.97259297,18
40.70770491,-73.99952497,1
40.75945668,-73.95748531,3
40.74002138,-73.97233273,3
40.70814368,-73.99885719,4
40.71728827,-73.97406873,5
40.7213175,-73.97283562,1
40.70924595,-73.99387873,7
40.72718889,-74.0114895,1
40.75695637,-73.95985984,1
40.76103608,-73.95572294,47
40.73310473,-73.97367226,6
40.710281,-73.98044251,2
40.73517122,-73.97439823,2
40.7096476,-73.98302202,14
40.7352946,-73.9726853,11
40.73145807,-73.97347539,18
40.74728405,-73.96831486,13
40.73430571,-73.97419008,4
40.74803477,-73.96785445,1
40.74726507,-73.96833344,3
40.74260294,-73.97179375,21
40.74444904,-73.97095598,0
40.74495493,-73.970373,0
40.74548276,-73.96998499,8
40.70607108,-73.9692392,952
40.78203798,-73.94380509,25
40.77841495,-73.94280137,1
40.70006757,-73.99726412,0
40.69125933,-74.00095367,47
40.6755347,-73.99093684,83
40.74307249,-73.93928228,134
40.67609568,-73.99256932,8
40.66193203,-74.00633306,0
40.64691365,-74.07660779,0
40.81450368,-73.87075376,418
40.81127295,-73.82626688,70
40.81564766,-73.79769507,45
40.87381318,-73.82360335,22
40.78374664,-73.8580997,5
40.78232695,-73.77086759,0
40.74438335,-73.95894401,1
40.64155922,-74.11847475,0
40.63070564,-74.07315502,34
40.62694702,-74.07282403,179
40.62457883,-74.07220391,1
40.62081723,-74.06915695,4
40.61797886,-74.06539832,9
40.61730159,-74.06480481,28
40.8325473,-73.95124318,42
40.77753796,-73.99094499,13
40.7660249,-73.99796898,39
40.76506861,-73.99852354,0
40.73443823,-73.94669659,0
40.74651289,-73.95879205,21
40.54928604,-74.11468742,0
40.75663062,-73.74461935,0
40.77587908,-73.93707537,5
40.64549055,-74.10207202,0
40.76745778,-73.75159389,0
40.78091389,-73.89188333,0
40.6119319,-74.0600184,0
40.64188419,-74.03717954,0
40.78652469,-73.92071245,0
40.76414677,-73.75282872,208
40.86684722,-73.80146389,0
40.76626707,-73.99745949,0
40.80228378,-73.88246816,0
40.70422222,-73.97727111,0
40.54750644,-74.11250222,0
40.6119319,-74.0600184,0
40.70334861,-73.97743694,23
40.7057879,-73.98113626,1
40.79750612,-73.88621161,0
40.77200233,-73.8497369,0
40.76301634,-73.75182165,0
40.78616166,-73.91543361,0
40.73175848,-73.96550066,0
40.64927096,-73.89044725,348
40.65777828,-73.86232631,217
40.79639928,-73.806393,0
40.66211081,-73.8185471,194
40.66048501,-73.81124117,3
40.61037047,-73.75578641,0
40.58693644,-73.82117904,0
40.58696663,-73.82110934,0
40.58853129,-73.81816183,0
40.66213566,-73.81861375,690
40.59737472,-73.7385789,0
40.64764,-73.7549,270
40.58939483,-73.81664902,0
40.58480131,-73.82871658,0
40.5848784,-73.82853602,0
40.58453108,-73.82981136,0
40.82578637,-73.95508418,0
40.74543789,-73.97001975,0
40.64787,-73.7546,168
40.60712735,-73.77003946,0
40.58475,-73.82890278,0
40.56608907,-73.93076327,0
40.82541278,-73.95838639,0
40.5661188,-73.93080213,0
40.64135489,-74.12485492,0
40.65443056,-73.87967333,217
40.79768404,-73.84036802,0
40.65065801,-73.87683398,0
40.63114744,-73.79819754,0
40.65071973,-73.87687958,0
